country,date,doing_business,gdppc
Israel,1998-01-01,,29895.440258047
Israel,1997-01-01,,29415.5252846035
Israel,1996-01-01,,29034.3254025046
Israel,1995-01-01,,28385.1976939173
Israel,1994-01-01,,
Israel,1993-01-01,,
Israel,1992-01-01,,
Israel,1991-01-01,,
Israel,1990-01-01,,
Israel,1989-01-01,,
Israel,1988-01-01,,
Israel,1987-01-01,,
Israel,1986-01-01,,
Israel,1985-01-01,,
Israel,1984-01-01,,
Israel,1983-01-01,,
Israel,1982-01-01,,
Israel,1981-01-01,,
Israel,1980-01-01,,
Israel,1979-01-01,,
Israel,1978-01-01,,
Israel,1977-01-01,,
Israel,1976-01-01,,
Israel,1975-01-01,,
Israel,1974-01-01,,
Israel,1973-01-01,,
Israel,1972-01-01,,
Israel,1971-01-01,,
Israel,1970-01-01,,
Israel,1969-01-01,,
Israel,1968-01-01,,
Israel,1967-01-01,,
Israel,1966-01-01,,
Israel,1965-01-01,,
Israel,1964-01-01,,
Israel,1963-01-01,,
Israel,1962-01-01,,
Israel,1961-01-01,,
Israel,1960-01-01,,
Italy,2020-01-01,,38992.1483807498
Italy,2019-01-01,72.85055,42662.5223699096
Italy,2018-01-01,73.04291,42052.5563822519
Italy,2017-01-01,73.19206,41581.120790548
Italy,2016-01-01,71.82565,40837.7376281437
Italy,2015-01-01,71.68638,40247.8290437942
Italy,2014-01-01,,39898.5264609826
Italy,2013-01-01,,40268.1127892773
Italy,2012-01-01,,41501.7112309705
Italy,2011-01-01,,42892.3055641948
Italy,2010-01-01,,42664.3552727925
Italy,2009-01-01,,42074.9212455091
Italy,2008-01-01,,44623.6020153057
Italy,2007-01-01,,45356.5367193485
Italy,2006-01-01,,44918.1703531499
Italy,2005-01-01,,44260.8274173515
Italy,2004-01-01,,44118.0366368665
Italy,2003-01-01,,43781.2199783421
Italy,2002-01-01,,43915.385340484
Italy,2001-01-01,,43869.4279411713
Italy,2000-01-01,,43053.93306429
Italy,1999-01-01,,41501.788369041
Italy,1998-01-01,,40844.745605278
Italy,1997-01-01,,40129.9018819235
Italy,1996-01-01,,39429.4955552037
Italy,1995-01-01,,38947.2013118497
Italy,1994-01-01,,37855.0077387082
Italy,1993-01-01,,37065.4341248987
Italy,1992-01-01,,37407.1113238593
Italy,1991-01-01,,37122.8219323764
Italy,1990-01-01,,36585.6799028741
Italy,1989-01-01,,
Italy,1988-01-01,,
Italy,1987-01-01,,
Italy,1986-01-01,,
Italy,1985-01-01,,
Italy,1984-01-01,,
Italy,1983-01-01,,
Italy,1982-01-01,,
Italy,1981-01-01,,
Italy,1980-01-01,,
Italy,1979-01-01,,
Italy,1978-01-01,,
Italy,1977-01-01,,
Italy,1976-01-01,,
Italy,1975-01-01,,
Italy,1974-01-01,,
Italy,1973-01-01,,
Italy,1972-01-01,,
Italy,1971-01-01,,
Italy,1970-01-01,,
Italy,1969-01-01,,
Italy,1968-01-01,,
Italy,1967-01-01,,
Italy,1966-01-01,,
Italy,1965-01-01,,
Italy,1964-01-01,,
Italy,1963-01-01,,
Italy,1962-01-01,,
Italy,1961-01-01,,
Italy,1960-01-01,,
Japan,2020-01-01,,39200.6571671353
Japan,2019-01-01,77.99983,41477.2874874765
Japan,2018-01-01,78.04159,41279.1113447757
Japan,2017-01-01,78.01404,40966.5932189946
Japan,2016-01-01,77.9374,40225.3569233307
Japan,2015-01-01,77.52941,39878.3961559438
Japan,2014-01-01,,39223.9580975337
Japan,2013-01-01,,39056.2578989527
Japan,2012-01-01,,38233.3346661664
Japan,2011-01-01,,37654.6628313409
Japan,2010-01-01,,37576.0343021356
Japan,2009-01-01,,36103.300160734
Japan,2008-01-01,,38278.0492878228
Japan,2007-01-01,,38771.2623737824
Japan,2006-01-01,,38248.2473008721
Japan,2005-01-01,,37754.3720967008
Japan,2004-01-01,,37088.8717100131
Japan,2003-01-01,,36307.6319236372
Japan,2002-01-01,,35835.2898484367
Japan,2001-01-01,,35903.6475259218
Japan,2000-01-01,,35851.8374297256
Japan,1999-01-01,,34945.7326429126
Japan,1998-01-01,,35126.896305185
Japan,1997-01-01,,35675.6752664207
Japan,1996-01-01,,35413.2960479897
Japan,1995-01-01,,34415.2064547073
Japan,1994-01-01,,33611.7119077564
Japan,1993-01-01,,33374.2558528369
Japan,1992-01-01,,33656.9358733824
Japan,1991-01-01,,33498.013550018
Japan,1990-01-01,,32518.5391563961
Japan,1989-01-01,,
Japan,1988-01-01,,
Japan,1987-01-01,,
Japan,1986-01-01,,
Japan,1985-01-01,,
Japan,1984-01-01,,
Japan,1983-01-01,,
Japan,1982-01-01,,
Japan,1981-01-01,,
Japan,1980-01-01,,
Japan,1979-01-01,,
Japan,1978-01-01,,
Japan,1977-01-01,,
Japan,1976-01-01,,
Japan,1975-01-01,,
Japan,1974-01-01,,
Japan,1973-01-01,,
Japan,1972-01-01,,
Japan,1971-01-01,,
Japan,1970-01-01,,
Japan,1969-01-01,,
Japan,1968-01-01,,
Japan,1967-01-01,,
Japan,1966-01-01,,
Japan,1965-01-01,,
Japan,1964-01-01,,
Japan,1963-01-01,,
Japan,1962-01-01,,
Japan,1961-01-01,,
Japan,1960-01-01,,
St. Kitts and Nevis,2020-01-01,,23259.3623116038
St. Kitts and Nevis,2019-01-01,54.63689,26235.5545488065
St. Kitts and Nevis,2018-01-01,54.60701,25901.6333033396
St. Kitts and Nevis,2017-01-01,54.60143,25360.0910245678
St. Kitts and Nevis,2016-01-01,54.42189,26075.7424952593
St. Kitts and Nevis,2015-01-01,55.59384,25569.4841249093
St. Kitts and Nevis,2014-01-01,,25521.2001627752
St. Kitts and Nevis,2013-01-01,,24225.833601447
St. Kitts and Nevis,2012-01-01,,23194.2239555399
St. Kitts and Nevis,2011-01-01,,23933.40682212
St. Kitts and Nevis,2010-01-01,,23710.3475026721
St. Kitts and Nevis,2009-01-01,,24057.942357815
St. Kitts and Nevis,2008-01-01,,25291.9622992365
St. Kitts and Nevis,2007-01-01,,24037.0608468683
St. Kitts and Nevis,2006-01-01,,24113.6462532365
St. Kitts and Nevis,2005-01-01,,23617.3105861771
St. Kitts and Nevis,2004-01-01,,21768.342146708
St. Kitts and Nevis,2003-01-01,,21194.4594198697
St. Kitts and Nevis,2002-01-01,,22346.0437730979
St. Kitts and Nevis,2001-01-01,,22324.2827985335
St. Kitts and Nevis,2000-01-01,,21459.7356252184
St. Kitts and Nevis,1999-01-01,,19707.3518513925
St. Kitts and Nevis,1998-01-01,,19267.9479780645
St. Kitts and Nevis,1997-01-01,,19528.4498817358
St. Kitts and Nevis,1996-01-01,,18446.6762315546
St. Kitts and Nevis,1995-01-01,,17591.97476184
St. Kitts and Nevis,1994-01-01,,16877.4569845961
St. Kitts and Nevis,1993-01-01,,16213.5423696879
St. Kitts and Nevis,1992-01-01,,15348.8277316302
St. Kitts and Nevis,1991-01-01,,14833.423825064
St. Kitts and Nevis,1990-01-01,,15160.7051747607
St. Kitts and Nevis,1989-01-01,,
St. Kitts and Nevis,1988-01-01,,
St. Kitts and Nevis,1987-01-01,,
St. Kitts and Nevis,1986-01-01,,
St. Kitts and Nevis,1985-01-01,,
St. Kitts and Nevis,1984-01-01,,
St. Kitts and Nevis,1983-01-01,,
St. Kitts and Nevis,1982-01-01,,
St. Kitts and Nevis,1981-01-01,,
St. Kitts and Nevis,1980-01-01,,
St. Kitts and Nevis,1979-01-01,,
St. Kitts and Nevis,1978-01-01,,
St. Kitts and Nevis,1977-01-01,,
St. Kitts and Nevis,1976-01-01,,
St. Kitts and Nevis,1975-01-01,,
St. Kitts and Nevis,1974-01-01,,
St. Kitts and Nevis,1973-01-01,,
St. Kitts and Nevis,1972-01-01,,
St. Kitts and Nevis,1971-01-01,,
St. Kitts and Nevis,1970-01-01,,
St. Kitts and Nevis,1969-01-01,,
St. Kitts and Nevis,1968-01-01,,
St. Kitts and Nevis,1967-01-01,,
St. Kitts and Nevis,1966-01-01,,
St. Kitts and Nevis,1965-01-01,,
St. Kitts and Nevis,1964-01-01,,
St. Kitts and Nevis,1963-01-01,,
St. Kitts and Nevis,1962-01-01,,
St. Kitts and Nevis,1961-01-01,,
St. Kitts and Nevis,1960-01-01,,
"Korea, Rep.",2020-01-01,,42251.4450571656
"Korea, Rep.",2019-01-01,84.00083,42719.0002563009
"Korea, Rep.",2018-01-01,83.96046,41948.3460057222
"Korea, Rep.",2017-01-01,83.96525,40957.4180587145
"Korea, Rep.",2016-01-01,83.96555,39814.6589279289
"Korea, Rep.",2015-01-01,83.08952,38828.7409976118
"Korea, Rep.",2014-01-01,,37967.475617995
"Korea, Rep.",2013-01-01,,37021.1341641003
"Korea, Rep.",2012-01-01,,36049.1934873539
"Korea, Rep.",2011-01-01,,35388.9769124478
"Korea, Rep.",2010-01-01,,34394.4904890551
"Korea, Rep.",2009-01-01,,32363.9686586535
"Korea, Rep.",2008-01-01,,32275.1252504764
"Korea, Rep.",2007-01-01,,31569.9311989123
"Korea, Rep.",2006-01-01,,29990.5220008606
"Korea, Rep.",2005-01-01,,28640.7062360909
"Korea, Rep.",2004-01-01,,27515.951769057
"Korea, Rep.",2003-01-01,,26260.3684104578
"Korea, Rep.",2002-01-01,,25591.3990470142
"Korea, Rep.",2001-01-01,,23893.8970105335
"Korea, Rep.",2000-01-01,,22963.638542808
"Korea, Rep.",1999-01-01,,21232.6097622601
"Korea, Rep.",1998-01-01,,19184.2237513721
"Korea, Rep.",1997-01-01,,20367.9736411368
"Korea, Rep.",1996-01-01,,19364.9413736143
"Korea, Rep.",1995-01-01,,18120.4938973
"Korea, Rep.",1994-01-01,,16698.2761608778
"Korea, Rep.",1993-01-01,,15436.3878598431
"Korea, Rep.",1992-01-01,,14590.5330031829
"Korea, Rep.",1991-01-01,,13882.4210132027
"Korea, Rep.",1990-01-01,,12656.3960621654
"Korea, Rep.",1989-01-01,,
"Korea, Rep.",1988-01-01,,
"Korea, Rep.",1987-01-01,,
"Korea, Rep.",1986-01-01,,
"Korea, Rep.",1985-01-01,,
"Korea, Rep.",1984-01-01,,
"Korea, Rep.",1983-01-01,,
"Korea, Rep.",1982-01-01,,
"Korea, Rep.",1981-01-01,,
"Korea, Rep.",1980-01-01,,
"Korea, Rep.",1979-01-01,,
"Korea, Rep.",1978-01-01,,
"Korea, Rep.",1977-01-01,,
"Korea, Rep.",1976-01-01,,
"Korea, Rep.",1975-01-01,,
"Korea, Rep.",1974-01-01,,
"Korea, Rep.",1973-01-01,,
"Korea, Rep.",1972-01-01,,
"Korea, Rep.",1971-01-01,,
"Korea, Rep.",1970-01-01,,
"Korea, Rep.",1969-01-01,,
"Korea, Rep.",1968-01-01,,
"Korea, Rep.",1967-01-01,,
"Korea, Rep.",1966-01-01,,
"Korea, Rep.",1965-01-01,,
"Korea, Rep.",1964-01-01,,
"Korea, Rep.",1963-01-01,,
"Korea, Rep.",1962-01-01,,
"Korea, Rep.",1961-01-01,,
"Korea, Rep.",1960-01-01,,
Kuwait,2020-01-01,,
Kuwait,2019-01-01,67.40473,49853.647549412
Kuwait,2018-01-01,62.56073,50478.4976617825
Kuwait,2017-01-01,61.78943,50855.4623455352
Kuwait,2016-01-01,59.96924,54708.8824193193
Kuwait,2015-01-01,60.65525,54834.2940767433
Kuwait,2014-01-01,,56647.3365938493
Kuwait,2013-01-01,,58995.2648938909
Kuwait,2012-01-01,,61416.8691189825
Kuwait,2011-01-01,,60887.5746821776
Kuwait,2010-01-01,,58810.3001967563
Kuwait,2009-01-01,,63886.137964661
Kuwait,2008-01-01,,73022.8358576137
Kuwait,2007-01-01,,75580.7992270756
Kuwait,2006-01-01,,75224.6666659596
Kuwait,2005-01-01,,73155.5820063355
Kuwait,2004-01-01,,68233.7442210431
Kuwait,2003-01-01,,63008.515434926
Kuwait,2002-01-01,,54322.8778461026
Kuwait,2001-01-01,,53578.7245534402
Kuwait,2000-01-01,,54984.8544849844
Kuwait,1999-01-01,,55034.8960513279
Kuwait,1998-01-01,,59725.6892255864
Kuwait,1997-01-01,,61687.4792455012
Kuwait,1996-01-01,,63284.5831782291
Kuwait,1995-01-01,,63724.5923266063
Kuwait,1994-01-01,,
Kuwait,1993-01-01,,
Kuwait,1992-01-01,,
Kuwait,1991-01-01,,
Kuwait,1990-01-01,,
Kuwait,1989-01-01,,
Kuwait,1988-01-01,,
Kuwait,1987-01-01,,
Kuwait,1986-01-01,,
Kuwait,1985-01-01,,
Kuwait,1984-01-01,,
Kuwait,1983-01-01,,
Kuwait,1982-01-01,,
Kuwait,1981-01-01,,
Kuwait,1980-01-01,,
Kuwait,1979-01-01,,
Kuwait,1978-01-01,,
Kuwait,1977-01-01,,
Kuwait,1976-01-01,,
Kuwait,1975-01-01,,
Kuwait,1974-01-01,,
Kuwait,1973-01-01,,
Kuwait,1972-01-01,,
Kuwait,1971-01-01,,
Kuwait,1970-01-01,,
Kuwait,1969-01-01,,
Kuwait,1968-01-01,,
Kuwait,1967-01-01,,
Kuwait,1966-01-01,,
Kuwait,1965-01-01,,
Kuwait,1964-01-01,,
Kuwait,1963-01-01,,
Kuwait,1962-01-01,,
Kuwait,1961-01-01,,
Kuwait,1960-01-01,,
Liechtenstein,2020-01-01,,
Liechtenstein,2019-01-01,64.84421,
Liechtenstein,2018-01-01,64.85209,
Liechtenstein,2017-01-01,,
Liechtenstein,2016-01-01,,
Liechtenstein,2015-01-01,,
Liechtenstein,2014-01-01,,
Liechtenstein,2013-01-01,,
Liechtenstein,2012-01-01,,
Liechtenstein,2011-01-01,,
Liechtenstein,2010-01-01,,
Liechtenstein,2009-01-01,,
Liechtenstein,2008-01-01,,
Liechtenstein,2007-01-01,,
Liechtenstein,2006-01-01,,
Liechtenstein,2005-01-01,,
Liechtenstein,2004-01-01,,
Liechtenstein,2003-01-01,,
Liechtenstein,2002-01-01,,
Liechtenstein,2001-01-01,,
Liechtenstein,2000-01-01,,
Liechtenstein,1999-01-01,,
Liechtenstein,1998-01-01,,
Liechtenstein,1997-01-01,,
Liechtenstein,1996-01-01,,
Liechtenstein,1995-01-01,,
Liechtenstein,1994-01-01,,
Liechtenstein,1993-01-01,,
Liechtenstein,1992-01-01,,
Liechtenstein,1991-01-01,,
Liechtenstein,1990-01-01,,
Liechtenstein,1989-01-01,,
Liechtenstein,1988-01-01,,
Liechtenstein,1987-01-01,,
Liechtenstein,1986-01-01,,
Liechtenstein,1985-01-01,,
Liechtenstein,1984-01-01,,
Liechtenstein,1983-01-01,,
Liechtenstein,1982-01-01,,
Liechtenstein,1981-01-01,,
Liechtenstein,1980-01-01,,
Liechtenstein,1979-01-01,,
Liechtenstein,1978-01-01,,
Liechtenstein,1977-01-01,,
Liechtenstein,1976-01-01,,
Liechtenstein,1975-01-01,,
Liechtenstein,1974-01-01,,
Liechtenstein,1973-01-01,,
Liechtenstein,1972-01-01,,
Liechtenstein,1971-01-01,,
Liechtenstein,1970-01-01,,
Liechtenstein,1969-01-01,,
Liechtenstein,1968-01-01,,
Liechtenstein,1967-01-01,,
Liechtenstein,1966-01-01,,
Liechtenstein,1965-01-01,,
Liechtenstein,1964-01-01,,
Liechtenstein,1963-01-01,,
Liechtenstein,1962-01-01,,
Liechtenstein,1961-01-01,,
Liechtenstein,1960-01-01,,
Lithuania,2020-01-01,,36732.034744031
Lithuania,2019-01-01,81.61948,37062.5867515036
Lithuania,2018-01-01,80.95864,35427.4618636641
Lithuania,2017-01-01,80.63462,33761.871239796
Lithuania,2016-01-01,79.21677,31925.8034212317
Lithuania,2015-01-01,78.99313,30748.1963109529
Lithuania,2014-01-01,,29855.8314910326
Lithuania,2013-01-01,,28589.0266601627
Lithuania,2012-01-01,,27330.8959483858
Lithuania,2011-01-01,,25968.5834234521
Lithuania,2010-01-01,,23942.7603567557
Lithuania,2009-01-01,,23065.0619581523
Lithuania,2008-01-01,,26784.8800343204
Lithuania,2007-01-01,,25835.3680157114
Lithuania,2006-01-01,,22977.9966473047
Lithuania,2005-01-01,,21053.1846048184
Lithuania,2004-01-01,,19226.4692652314
Lithuania,2003-01-01,,17839.7827376226
Lithuania,2002-01-01,,16004.4388997159
Lithuania,2001-01-01,,14872.3790941775
Lithuania,2000-01-01,,13846.6832884609
Lithuania,1999-01-01,,13259.6169504528
Lithuania,1998-01-01,,13317.9077290717
Lithuania,1997-01-01,,12302.1012042126
Lithuania,1996-01-01,,11274.6401082973
Lithuania,1995-01-01,,10640.3600314613
Lithuania,1994-01-01,,
Lithuania,1993-01-01,,
Lithuania,1992-01-01,,
Lithuania,1991-01-01,,
Lithuania,1990-01-01,,
Lithuania,1989-01-01,,
Lithuania,1988-01-01,,
Lithuania,1987-01-01,,
Lithuania,1986-01-01,,
Lithuania,1985-01-01,,
Lithuania,1984-01-01,,
Lithuania,1983-01-01,,
Lithuania,1982-01-01,,
Lithuania,1981-01-01,,
Lithuania,1980-01-01,,
Lithuania,1979-01-01,,
Lithuania,1978-01-01,,
Lithuania,1977-01-01,,
Lithuania,1976-01-01,,
Lithuania,1975-01-01,,
Lithuania,1974-01-01,,
Lithuania,1973-01-01,,
Lithuania,1972-01-01,,
Lithuania,1971-01-01,,
Lithuania,1970-01-01,,
Lithuania,1969-01-01,,
Lithuania,1968-01-01,,
Lithuania,1967-01-01,,
Lithuania,1966-01-01,,
Lithuania,1965-01-01,,
Lithuania,1964-01-01,,
Lithuania,1963-01-01,,
Lithuania,1962-01-01,,
Lithuania,1961-01-01,,
Lithuania,1960-01-01,,
Luxembourg,2020-01-01,,110261.157353302
Luxembourg,2019-01-01,69.6031,113940.23744151
Luxembourg,2018-01-01,69.58703,113589.670473448
Luxembourg,2017-01-01,69.58844,112308.17379315
Luxembourg,2016-01-01,69.1733,113035.834714458
Luxembourg,2015-01-01,69.15342,110446.086101647
Luxembourg,2014-01-01,,108414.751923468
Luxembourg,2013-01-01,,106427.456256053
Luxembourg,2012-01-01,,105075.9610942
Luxembourg,2011-01-01,,108010.708571327
Luxembourg,2010-01-01,,107703.453907485
Luxembourg,2009-01-01,,104598.831931338
Luxembourg,2008-01-01,,111409.723762355
Luxembourg,2007-01-01,,114889.17999422
Luxembourg,2006-01-01,,107681.016707959
Luxembourg,2005-01-01,,104025.415860951
Luxembourg,2004-01-01,,102381.312977526
Luxembourg,2003-01-01,,100226.521534938
Luxembourg,2002-01-01,,99825.4635764877
Luxembourg,2001-01-01,,97165.5837389526
Luxembourg,2000-01-01,,95901.0204047436
Luxembourg,1999-01-01,,89799.4169866269
Luxembourg,1998-01-01,,83904.5497988696
Luxembourg,1997-01-01,,80112.2261373053
Luxembourg,1996-01-01,,76741.0590785867
Luxembourg,1995-01-01,,76727.4488448673
Luxembourg,1994-01-01,,76714.1768991761
Luxembourg,1993-01-01,,74904.0256002667
Luxembourg,1992-01-01,,72855.8876335309
Luxembourg,1991-01-01,,72510.6782201101
Luxembourg,1990-01-01,,67641.5636010186
Luxembourg,1989-01-01,,
Luxembourg,1988-01-01,,
Luxembourg,1987-01-01,,
Luxembourg,1986-01-01,,
Luxembourg,1985-01-01,,
Luxembourg,1984-01-01,,
Luxembourg,1983-01-01,,
Luxembourg,1982-01-01,,
Luxembourg,1981-01-01,,
Luxembourg,1980-01-01,,
Luxembourg,1979-01-01,,
Luxembourg,1978-01-01,,
Luxembourg,1977-01-01,,
Luxembourg,1976-01-01,,
Luxembourg,1975-01-01,,
Luxembourg,1974-01-01,,
Luxembourg,1973-01-01,,
Luxembourg,1972-01-01,,
Luxembourg,1971-01-01,,
Luxembourg,1970-01-01,,
Luxembourg,1969-01-01,,
Luxembourg,1968-01-01,,
Luxembourg,1967-01-01,,
Luxembourg,1966-01-01,,
Luxembourg,1965-01-01,,
Luxembourg,1964-01-01,,
Luxembourg,1963-01-01,,
Luxembourg,1962-01-01,,
Luxembourg,1961-01-01,,
Luxembourg,1960-01-01,,
Latvia,2020-01-01,,29932.4939100562
Latvia,2019-01-01,80.28054,30858.750074744
Latvia,2018-01-01,80.31973,30036.0865499334
Latvia,2017-01-01,79.99279,28650.0077575999
Latvia,2016-01-01,80.59931,27503.1773004104
Latvia,2015-01-01,79.13397,26621.2722286526
Latvia,2014-01-01,,25387.0076467731
Latvia,2013-01-01,,24881.9087718444
Latvia,2012-01-01,,24060.9857720536
Latvia,2011-01-01,,22795.1977092386
Latvia,2010-01-01,,21023.9013349872
Latvia,2009-01-01,,21540.0855594708
Latvia,2008-01-01,,24711.1074481853
Latvia,2007-01-01,,25294.3887250425
Latvia,2006-01-01,,22802.3663218124
Latvia,2005-01-01,,20175.8162019511
Latvia,2004-01-01,,18025.7035021455
Latvia,2003-01-01,,16433.0395197478
Latvia,2002-01-01,,15009.0599775092
Latvia,2001-01-01,,13854.4095642241
Latvia,2000-01-01,,12863.3093474278
Latvia,1999-01-01,,12056.0925067601
Latvia,1998-01-01,,11639.3199608061
Latvia,1997-01-01,,10842.580786341
Latvia,1996-01-01,,9861.00328741099
Latvia,1995-01-01,,9506.29730969054
Latvia,1994-01-01,,
Latvia,1993-01-01,,
Latvia,1992-01-01,,
Latvia,1991-01-01,,
Latvia,1990-01-01,,
Latvia,1989-01-01,,
Latvia,1988-01-01,,
Latvia,1987-01-01,,
Latvia,1986-01-01,,
Latvia,1985-01-01,,
Latvia,1984-01-01,,
Latvia,1983-01-01,,
Latvia,1982-01-01,,
Latvia,1981-01-01,,
Latvia,1980-01-01,,
Latvia,1979-01-01,,
Latvia,1978-01-01,,
Latvia,1977-01-01,,
Latvia,1976-01-01,,
Latvia,1975-01-01,,
Latvia,1974-01-01,,
Latvia,1973-01-01,,
Latvia,1972-01-01,,
Latvia,1971-01-01,,
Latvia,1970-01-01,,
Latvia,1969-01-01,,
Latvia,1968-01-01,,
Latvia,1967-01-01,,
Latvia,1966-01-01,,
Latvia,1965-01-01,,
Latvia,1964-01-01,,
Latvia,1963-01-01,,
Latvia,1962-01-01,,
Latvia,1961-01-01,,
Latvia,1960-01-01,,
"Macao SAR, China",2020-01-01,,55117.5436072753
"Macao SAR, China",2019-01-01,,127903.180133399
"Macao SAR, China",2018-01-01,,133189.135594832
"Macao SAR, China",2017-01-01,,126919.65353582
"Macao SAR, China",2016-01-01,,117236.616121685
"Macao SAR, China",2015-01-01,,120136.411348039
"Macao SAR, China",2014-01-01,,156106.625490512
"Macao SAR, China",2013-01-01,,162915.745251328
"Macao SAR, China",2012-01-01,,150575.206979983
"Macao SAR, China",2011-01-01,,141140.121431372
"Macao SAR, China",2010-01-01,,118774.2315009
"Macao SAR, China",2009-01-01,,97056.463347753
"Macao SAR, China",2008-01-01,,97912.859658656
"Macao SAR, China",2007-01-01,,96715.0229473466
"Macao SAR, China",2006-01-01,,86315.0586831492
"Macao SAR, China",2005-01-01,,77846.9146597975
"Macao SAR, China",2004-01-01,,73750.3054522447
"Macao SAR, China",2003-01-01,,59688.7773682445
"Macao SAR, China",2002-01-01,,54816.6664441295
"Macao SAR, China",2001-01-01,,51582.6318709788
"Macao SAR, China",2000-01-01,,51324.9262620151
"Macao SAR, China",1999-01-01,,49624.1335143711
"Macao SAR, China",1998-01-01,,51910.9873286672
"Macao SAR, China",1997-01-01,,55518.0000358859
"Macao SAR, China",1996-01-01,,56802.3739992612
"Macao SAR, China",1995-01-01,,58204.2399998837
"Macao SAR, China",1994-01-01,,57496.9590310631
"Macao SAR, China",1993-01-01,,56285.4094846712
"Macao SAR, China",1992-01-01,,54674.9811756531
"Macao SAR, China",1991-01-01,,49442.4244358999
"Macao SAR, China",1990-01-01,,49057.7108694107
"Macao SAR, China",1989-01-01,,
"Macao SAR, China",1988-01-01,,
"Macao SAR, China",1987-01-01,,
"Macao SAR, China",1986-01-01,,
"Macao SAR, China",1985-01-01,,
"Macao SAR, China",1984-01-01,,
"Macao SAR, China",1983-01-01,,
"Macao SAR, China",1982-01-01,,
"Macao SAR, China",1981-01-01,,
"Macao SAR, China",1980-01-01,,
"Macao SAR, China",1979-01-01,,
"Macao SAR, China",1978-01-01,,
"Macao SAR, China",1977-01-01,,
"Macao SAR, China",1976-01-01,,
"Macao SAR, China",1975-01-01,,
"Macao SAR, China",1974-01-01,,
"Macao SAR, China",1973-01-01,,
"Macao SAR, China",1972-01-01,,
"Macao SAR, China",1971-01-01,,
"Macao SAR, China",1970-01-01,,
"Macao SAR, China",1969-01-01,,
"Macao SAR, China",1968-01-01,,
"Macao SAR, China",1967-01-01,,
"Macao SAR, China",1966-01-01,,
"Macao SAR, China",1965-01-01,,
"Macao SAR, China",1964-01-01,,
"Macao SAR, China",1963-01-01,,
"Macao SAR, China",1962-01-01,,
"Macao SAR, China",1961-01-01,,
"Macao SAR, China",1960-01-01,,
St. Martin (French part),2020-01-01,,
St. Martin (French part),2019-01-01,,
St. Martin (French part),2018-01-01,,
St. Martin (French part),2017-01-01,,
St. Martin (French part),2016-01-01,,
St. Martin (French part),2015-01-01,,
St. Martin (French part),2014-01-01,,
St. Martin (French part),2013-01-01,,
St. Martin (French part),2012-01-01,,
St. Martin (French part),2011-01-01,,
St. Martin (French part),2010-01-01,,
St. Martin (French part),2009-01-01,,
St. Martin (French part),2008-01-01,,
St. Martin (French part),2007-01-01,,
St. Martin (French part),2006-01-01,,
St. Martin (French part),2005-01-01,,
St. Martin (French part),2004-01-01,,
St. Martin (French part),2003-01-01,,
St. Martin (French part),2002-01-01,,
St. Martin (French part),2001-01-01,,
St. Martin (French part),2000-01-01,,
St. Martin (French part),1999-01-01,,
St. Martin (French part),1998-01-01,,
St. Martin (French part),1997-01-01,,
St. Martin (French part),1996-01-01,,
St. Martin (French part),1995-01-01,,
St. Martin (French part),1994-01-01,,
St. Martin (French part),1993-01-01,,
St. Martin (French part),1992-01-01,,
St. Martin (French part),1991-01-01,,
St. Martin (French part),1990-01-01,,
St. Martin (French part),1989-01-01,,
St. Martin (French part),1988-01-01,,
St. Martin (French part),1987-01-01,,
St. Martin (French part),1986-01-01,,
St. Martin (French part),1985-01-01,,
St. Martin (French part),1984-01-01,,
St. Martin (French part),1983-01-01,,
St. Martin (French part),1982-01-01,,
St. Martin (French part),1981-01-01,,
St. Martin (French part),1980-01-01,,
St. Martin (French part),1979-01-01,,
St. Martin (French part),1978-01-01,,
St. Martin (French part),1977-01-01,,
St. Martin (French part),1976-01-01,,
St. Martin (French part),1975-01-01,,
St. Martin (French part),1974-01-01,,
St. Martin (French part),1973-01-01,,
St. Martin (French part),1972-01-01,,
St. Martin (French part),1971-01-01,,
St. Martin (French part),1970-01-01,,
St. Martin (French part),1969-01-01,,
St. Martin (French part),1968-01-01,,
St. Martin (French part),1967-01-01,,
St. Martin (French part),1966-01-01,,
St. Martin (French part),1965-01-01,,
St. Martin (French part),1964-01-01,,
St. Martin (French part),1963-01-01,,
St. Martin (French part),1962-01-01,,
St. Martin (French part),1961-01-01,,
St. Martin (French part),1960-01-01,,
Monaco,2020-01-01,,
Monaco,2019-01-01,,
Monaco,2018-01-01,,
Monaco,2017-01-01,,
Monaco,2016-01-01,,
Monaco,2015-01-01,,
Monaco,2014-01-01,,
Monaco,2013-01-01,,
Monaco,2012-01-01,,
Monaco,2011-01-01,,
Monaco,2010-01-01,,
Monaco,2009-01-01,,
Monaco,2008-01-01,,
Monaco,2007-01-01,,
Monaco,2006-01-01,,
Monaco,2005-01-01,,
Monaco,2004-01-01,,
Monaco,2003-01-01,,
Monaco,2002-01-01,,
Monaco,2001-01-01,,
Monaco,2000-01-01,,
Monaco,1999-01-01,,
Monaco,1998-01-01,,
Monaco,1997-01-01,,
Monaco,1996-01-01,,
Monaco,1995-01-01,,
Monaco,1994-01-01,,
Monaco,1993-01-01,,
Monaco,1992-01-01,,
Monaco,1991-01-01,,
Monaco,1990-01-01,,
Monaco,1989-01-01,,
Monaco,1988-01-01,,
Monaco,1987-01-01,,
Monaco,1986-01-01,,
Monaco,1985-01-01,,
Monaco,1984-01-01,,
